   4.01785,   0.01486,   3.76546,   0.07279,   3.67504,   0.09617,   3.30942,   0.06907,   3.23519,   0.09705,   3.20290,   0.41858,   3.13091,   0.12525,   3.14838,   0.16262,   3.02809,   0.59322,   2.86374,   0.65377,   2.78400,   0.69902,   2.75976,   0.59519,   2.81627,   0.23869,   2.72983,   0.22361,   2.92628,   0.08197,   2.97211,   0.10251,   2.94956,   0.08656,   2.91222,   0.08197,   3.06908,   0.09049,   3.20852,   0.04721,   3.31429,   0.03388,   3.48375,   0.04721,   3.64808,   0.02754,   3.62758,   0.02404,   3.65448,   0.03432
   3.99692,   0.01858,   3.74479,   0.08219,   3.65162,   0.10011,   3.26767,   0.07213,   3.19511,   0.12699,   3.14364,   0.47803,   3.09286,   0.22842,   3.09776,   0.33967,   2.99316,   0.60459,   2.83593,   0.66492,   2.75716,   0.70995,   2.73469,   0.61749,   2.76355,   0.45137,   2.65689,   0.72022,   2.88065,   0.08197,   2.95802,   0.10142,   2.87311,   0.08372,   2.87339,   0.08437,   3.04773,   0.10536,   3.12822,   0.04765,   3.30969,   0.03694,   3.47785,   0.04699,   3.60699,   0.03956,   3.62649,   0.02404,   3.65026,   0.03432
   3.97826,   0.02230,   3.72709,   0.09224,   3.63122,   0.10230,   3.23166,   0.08284,   3.15958,   0.20918,   3.09600,   0.51628,   3.05814,   0.46536,   3.05011,   0.54514,   2.96394,   0.61486,   2.81236,   0.67519,   2.73503,   0.71738,   2.70663,   0.72219,   2.68408,   0.72546,   2.63616,   0.73005,   2.86304,   0.08197,   2.93989,   0.09749,   2.79650,   0.08372,   2.85031,   0.08328,   2.99069,   0.10536,   3.10598,   0.04787,   3.30783,   0.03388,   3.45235,   0.05552,   3.60002,   0.04415,   3.62566,   0.02404,   3.64885,   0.03432
   3.96144,   0.02557,   3.71139,   0.09945,   3.61306,   0.10601,   3.19929,   0.08678,   3.12531,   0.39913,   3.05729,   0.53814,   3.02109,   0.59934,   3.00997,   0.58011,   2.93907,   0.62557,   2.79158,   0.68415,   2.71629,   0.72022,   2.67560,   0.72918,   2.65964,   0.72743,   2.61969,   0.73727,   2.85004,   0.08197,   2.89454,   0.09639,   2.77759,   0.08372,   2.82055,   0.08197,   2.97604,   0.10492,   3.07703,   0.04787,   3.30360,   0.03388,   3.43514,   0.04612,   3.58834,   0.03607,   3.62465,   0.02404,   3.64866,   0.03432
   3.94617,   0.02863,   3.69709,   0.10339,   3.59638,   0.10842,   3.16819,   0.10361,   3.08582,   0.53268,   3.02505,   0.55519,   2.99016,   0.62077,   2.97705,   0.59760,   2.91754,   0.63825,   2.77302,   0.69224,   2.70004,   0.72459,   2.65918,   0.73530,   2.64372,   0.73399,   2.60571,   0.74317,   2.83959,   0.08240,   2.87711,   0.09443,   2.76305,   0.08372,   2.81017,   0.08197,   2.96883,   0.10536,   3.06787,   0.04787,   3.29209,   0.03388,   3.43727,   0.04699,   3.58862,   0.03541,   3.62460,   0.02404,   3.64862,   0.03432
   3.93219,   0.03301,   3.68380,   0.10645,   3.58068,   0.10907,   3.13920,   0.12984,   3.05287,   0.55738,   2.99757,   0.56678,   2.96474,   0.63279,   2.94982,   0.61137,   2.89866,   0.64743,   2.75647,   0.69880,   2.68566,   0.72962,   2.64539,   0.74055,   2.63017,   0.74011,   2.59356,   0.75016,   2.79586,   0.08197,   2.83322,   0.09290,   2.75061,   0.08372,   2.80150,   0.08197,   2.95270,   0.10536,   3.06884,   0.04809,   3.25980,   0.03410,   3.39263,   0.04809,   3.56336,   0.03388,   3.62442,   0.02404,   3.64838,   0.03432
   3.91933,   0.03628,   3.67130,   0.11060,   3.56564,   0.11191,   3.11347,   0.17749,   3.02574,   0.56962,   2.97368,   0.57617,   2.94317,   0.64109,   2.92679,   0.62317,   2.88189,   0.65661,   2.74157,   0.70273,   2.67264,   0.73443,   2.63323,   0.74514,   2.61840,   0.74710,   2.58287,   0.75432,   2.78055,   0.08197,   2.82341,   0.09115,   2.74133,   0.08350,   2.79217,   0.08197,   2.94152,   0.10514,   3.05280,   0.04809,   3.24830,   0.03410,   3.37797,   0.04656,   3.55636,   0.03126,   3.62837,   0.02404,   3.64845,   0.03432
   3.90742,   0.04087,   3.65945,   0.11432,   3.55108,   0.11322,   3.09041,   0.24612,   3.00255,   0.58317,   2.95258,   0.58645,   2.92441,   0.64896,   2.90692,   0.62951,   2.86683,   0.66208,   2.72798,   0.70885,   2.66087,   0.73967,   2.62236,   0.75082,   2.60803,   0.75082,   2.57335,   0.76109,   2.76936,   0.08197,   2.80951,   0.09027,   2.73452,   0.08350,   2.79681,   0.08197,   2.93181,   0.10579,   3.05524,   0.04809,   3.24471,   0.03410,   3.35633,   0.04787,   3.54462,   0.03148,   3.62382,   0.02404,   3.64806,   0.03432
   3.89633,   0.04328,   3.64815,   0.11716,   3.53689,   0.11279,   3.06864,   0.37508,   2.98223,   0.59235,   2.93374,   0.59760,   2.90779,   0.65596,   2.88949,   0.63803,   2.85315,   0.66776,   2.71547,   0.71388,   2.65029,   0.74383,   2.61257,   0.75432,   2.59878,   0.75650,   2.56480,   0.76612,   2.75983,   0.08197,   2.80134,   0.08940,   2.72605,   0.08350,   2.77966,   0.08197,   2.92379,   0.10579,   3.04259,   0.04831,   3.24090,   0.03410,   3.34412,   0.04634,   3.54087,   0.03082,   3.62296,   0.02404,   3.64748,   0.03432
   3.88597,   0.04699,   3.63730,   0.12000,   3.52299,   0.11191,   3.04531,   0.51672,   2.96414,   0.60306,   2.91677,   0.60415,   2.89291,   0.66339,   2.87396,   0.64612,   2.84061,   0.67475,   2.70413,   0.71628,   2.64070,   0.74557,   2.60366,   0.75760,   2.59047,   0.76044,   2.55704,   0.76874,   2.75173,   0.08197,   2.79459,   0.08852,   2.71987,   0.08328,   2.77371,   0.08197,   2.91491,   0.10645,   3.04138,   0.04831,   3.23364,   0.03410,   3.34318,   0.04656,   3.54320,   0.03038,   3.62214,   0.02404,   3.64736,   0.03432
   3.87624,   0.05268,   3.62685,   0.12153,   3.50933,   0.11366,   3.02339,   0.55454,   2.94782,   0.61115,   2.90138,   0.61311,   2.87944,   0.66820,   2.85999,   0.65377,   2.82904,   0.67672,   2.69383,   0.72131,   2.63193,   0.74820,   2.59550,   0.76219,   2.58294,   0.76306,   2.54996,   0.77311,   2.74466,   0.08219,   2.78823,   0.08765,   2.71484,   0.08328,   2.74454,   0.08197,   2.90642,   0.10645,   3.03956,   0.04852,   3.21840,   0.03410,   3.33819,   0.04656,   3.53403,   0.03060,   3.62480,   0.02404,   3.64707,   0.03432
   3.86708,   0.05596,   3.61672,   0.12372,   3.49583,   0.11301,   3.00385,   0.56787,   2.93294,   0.61836,   2.88732,   0.62033,   2.86715,   0.67126,   2.84727,   0.66055,   2.81834,   0.68022,   2.68439,   0.72350,   2.62388,   0.75279,   2.58801,   0.76721,   2.57610,   0.76721,   2.54345,   0.77639,   2.73792,   0.08219,   2.75508,   0.08721,   2.70859,   0.08328,   2.72232,   0.08197,   2.89991,   0.10623,   3.03938,   0.04918,   3.21428,   0.03410,   3.35580,   0.04699,   3.53376,   0.03016,   3.62174,   0.02404,   3.64693,   0.03432
   3.85841,   0.06011,   3.60687,   0.12459,   3.48244,   0.11410,   2.98614,   0.57727,   2.91923,   0.62536,   2.87441,   0.62754,   2.85588,   0.67650,   2.83561,   0.66645,   2.80839,   0.68459,   2.67568,   0.72721,   2.61646,   0.75563,   2.58109,   0.77027,   2.56983,   0.77115,   2.53752,   0.77836,   2.73218,   0.08219,   2.73628,   0.08743,   2.70389,   0.08328,   2.72741,   0.08197,   2.89316,   0.10667,   3.03250,   0.04940,   3.20801,   0.03410,   3.29821,   0.04699,   3.53174,   0.02951,   3.62384,   0.02404,   3.64613,   0.03432
   3.85019,   0.06667,   3.59729,   0.12568,   3.46911,   0.11279,   2.97009,   0.58710,   2.90646,   0.63235,   2.86249,   0.63301,   2.84549,   0.68131,   2.82486,   0.67148,   2.79911,   0.69027,   2.66760,   0.73115,   2.60958,   0.75760,   2.57470,   0.77377,   2.56407,   0.77574,   2.53241,   0.78142,   2.72492,   0.08240,   2.72337,   0.08699,   2.69986,   0.08328,   2.70161,   0.08197,   2.88745,   0.10667,   3.03024,   0.05005,   3.20501,   0.03410,   3.30282,   0.04787,   3.53569,   0.02929,   3.61951,   0.02404,   3.64615,   0.03432
   3.84237,   0.06995,   3.58796,   0.12721,   3.45585,   0.11410,   2.95549,   0.59650,   2.89448,   0.63694,   2.85142,   0.63760,   2.83584,   0.68372,   2.81490,   0.67585,   2.79043,   0.69246,   2.66007,   0.73377,   2.60318,   0.76066,   2.56877,   0.77661,   2.55873,   0.77880,   2.52719,   0.78317,   2.67522,   0.08240,   2.71803,   0.08699,   2.69501,   0.08328,   2.65272,   0.08197,   2.88328,   0.10667,   3.01752,   0.05005,   3.20109,   0.03410,   3.29687,   0.04809,   3.53117,   0.02885,   3.61951,   0.02404,   3.64712,   0.03432
   3.83491,   0.07322,   3.57890,   0.12678,   3.44268,   0.11585,   2.94216,   0.60328,   2.88330,   0.64197,   2.84111,   0.64306,   2.82686,   0.68852,   2.80564,   0.67978,   2.78228,   0.69443,   2.65301,   0.73749,   2.59723,   0.76197,   2.56326,   0.77836,   2.55377,   0.78120,   2.52187,   0.78623,   2.66892,   0.08240,   2.71151,   0.08678,   2.68966,   0.08328,   2.63766,   0.08197,   2.88008,   0.10689,   2.99804,   0.05027,   3.19887,   0.03410,   3.29348,   0.04831,   3.52677,   0.02885,   3.61955,   0.02404,   3.66219,   0.03432
   3.82777,   0.07803,   3.57010,   0.12568,   3.42968,   0.11825,   2.92992,   0.60896,   2.87293,   0.64765,   2.83147,   0.64678,   2.81846,   0.69202,   2.79699,   0.68306,   2.77461,   0.69661,   2.64636,   0.74098,   2.59166,   0.76393,   2.55812,   0.77945,   2.54912,   0.78208,   2.51705,   0.79060,   2.66217,   0.08262,   2.67284,   0.08656,   2.68533,   0.08328,   2.63176,   0.08197,   2.87734,   0.10667,   2.99632,   0.05027,   3.19696,   0.03410,   3.28975,   0.04852,   3.51824,   0.02863,   3.61921,   0.02404,   3.64768,   0.03432
   3.82093,   0.08131,   3.56157,   0.12634,   3.41689,   0.12109,   2.91861,   0.61224,   2.86329,   0.65093,   2.82241,   0.65027,   2.81058,   0.69552,   2.78888,   0.68612,   2.76736,   0.69880,   2.64008,   0.74448,   2.58644,   0.76568,   2.55332,   0.78230,   2.54473,   0.78317,   2.51262,   0.79322,   2.65110,   0.08262,   2.67444,   0.08699,   2.68126,   0.08328,   2.62685,   0.08197,   2.87491,   0.10623,   2.99452,   0.05071,   3.19545,   0.03410,   3.28781,   0.04896,   3.48960,   0.02798,   3.61888,   0.02404,   3.64524,   0.03432
   3.81436,   0.08503,   3.55329,   0.12590,   3.40432,   0.12634,   2.90811,   0.61770,   2.85426,   0.65399,   2.81388,   0.65486,   2.80314,   0.69727,   2.78125,   0.68874,   2.76049,   0.70186,   2.63409,   0.74601,   2.58154,   0.76765,   2.54882,   0.78404,   2.54056,   0.78492,   2.50847,   0.79585,   2.64620,   0.08262,   2.67364,   0.08787,   2.67761,   0.08328,   2.62107,   0.08197,   2.87272,   0.10645,   2.98990,   0.05137,   3.19328,   0.03410,   3.28687,   0.04918,   3.48341,   0.02798,   3.61871,   0.02404,   3.64431,   0.03432
   3.80803,   0.08896,   3.54524,   0.12634,   3.39197,   0.13399,   2.89831,   0.62230,   2.84577,   0.65814,   2.80582,   0.65880,   2.79609,   0.70098,   2.77404,   0.69071,   2.75397,   0.70339,   2.62834,   0.74951,   2.57693,   0.77005,   2.54458,   0.78579,   2.53658,   0.78623,   2.50457,   0.79913,   2.64143,   0.08262,   2.65950,   0.08699,   2.67437,   0.08328,   2.61802,   0.08197,   2.87072,   0.10601,   2.98746,   0.05180,   3.19081,   0.03410,   3.28598,   0.05005,   3.47092,   0.02820,   3.61858,   0.02404,   3.64460,   0.03432
   3.80192,   0.09246,   3.53742,   0.12678,   3.37983,   0.14098,   2.88914,   0.62689,   2.83777,   0.66077,   2.79819,   0.66295,   2.78940,   0.70361,   2.76721,   0.69333,   2.74777,   0.70470,   2.62277,   0.75191,   2.57257,   0.77202,   2.54059,   0.78754,   2.53280,   0.78820,   2.50090,   0.80284,   2.63702,   0.08262,   2.63220,   0.08787,   2.67140,   0.08328,   2.61474,   0.08197,   2.86885,   0.10732,   2.98630,   0.05246,   3.19217,   0.03410,   3.28526,   0.05202,   3.47517,   0.02951,   3.61862,   0.02404,   3.64606,   0.03432
   3.79603,   0.09530,   3.52980,   0.12568,   3.36792,   0.15169,   2.88052,   0.63038,   2.83021,   0.66492,   2.79096,   0.66645,   2.78300,   0.70623,   2.76071,   0.69574,   2.74188,   0.70645,   2.61748,   0.75497,   2.56845,   0.77399,   2.53682,   0.78995,   2.52924,   0.78951,   2.49746,   0.80568,   2.63271,   0.08306,   2.62533,   0.08809,   2.66865,   0.08328,   2.61081,   0.08197,   2.86708,   0.10732,   2.98026,   0.05311,   3.18161,   0.03410,   3.28470,   0.05268,   3.47201,   0.03235,   3.61843,   0.02404,   3.64401,   0.03432
   3.79033,   0.09749,   3.52235,   0.12612,   3.35627,   0.16546,   2.87238,   0.63279,   2.82306,   0.66689,   2.78408,   0.66995,   2.77687,   0.70885,   2.75454,   0.69814,   2.73627,   0.70798,   2.61252,   0.75738,   2.56453,   0.77574,   2.53324,   0.79148,   2.52587,   0.79257,   2.49422,   0.80765,   2.64092,   0.08306,   2.62024,   0.08809,   2.66609,   0.08328,   2.60803,   0.08197,   2.86540,   0.10645,   2.98219,   0.05333,   3.17950,   0.03410,   3.28415,   0.05464,   3.46688,   0.02929,   3.61837,   0.02404,   3.64391,   0.03432
   3.78481,   0.09989,   3.51505,   0.12612,   3.34489,   0.18251,   2.86469,   0.63650,   2.81626,   0.67169,   2.77754,   0.67257,   2.77100,   0.71038,   2.74867,   0.70011,   2.73092,   0.70929,   2.60784,   0.75869,   2.56081,   0.77836,   2.52984,   0.79301,   2.52266,   0.79344,   2.49117,   0.81071,   2.62601,   0.08328,   2.61583,   0.08852,   2.66368,   0.08328,   2.60539,   0.08197,   2.86383,   0.10645,   2.97552,   0.05268,   3.17807,   0.03410,   3.28359,   0.05596,   3.46550,   0.02907,   3.61834,   0.02404,   3.64387,   0.03432
   3.77946,   0.10186,   3.50789,   0.12568,   3.33377,   0.20328,   2.85739,   0.64044,   2.80980,   0.67388,   2.77130,   0.67563,   2.76538,   0.71235,   2.74308,   0.70361,   2.72582,   0.71169,   2.60340,   0.76262,   2.55725,   0.77923,   2.52660,   0.79454,   2.51953,   0.79541,   2.48828,   0.81246,   2.62114,   0.08372,   2.61166,   0.08896,   2.66141,   0.08328,   2.60267,   0.08219,   2.86234,   0.10667,   2.97662,   0.05399,   3.17500,   0.03410,   3.28306,   0.05705,   3.47131,   0.02907,   3.61831,   0.02404,   3.64383,   0.03432
   3.77426,   0.10361,   3.50085,   0.12831,   3.32290,   0.22623,   2.85045,   0.64350,   2.80365,   0.67650,   2.76535,   0.67738,   2.76000,   0.71432,   2.73774,   0.70689,   2.72093,   0.71301,   2.59918,   0.76459,   2.55385,   0.78033,   2.52352,   0.79541,   2.51646,   0.79781,   2.48552,   0.81421,   2.58215,   0.08415,   2.60774,   0.08940,   2.65926,   0.08328,   2.60018,   0.08219,   2.86089,   0.10689,   2.97338,   0.05355,   3.17152,   0.03410,   3.28264,   0.05596,   3.46519,   0.02907,   3.61828,   0.02404,   3.64375,   0.03432
   3.76922,   0.10557,   3.49392,   0.12809,   3.31225,   0.25158,   2.84383,   0.64721,   2.79777,   0.67956,   2.75965,   0.68022,   2.75485,   0.71585,   2.73265,   0.70885,   2.71625,   0.71388,   2.59515,   0.76590,   2.55060,   0.78251,   2.52058,   0.79716,   2.51351,   0.80087,   2.48285,   0.81727,   2.57563,   0.08459,   2.60417,   0.09027,   2.65720,   0.08328,   2.59777,   0.08219,   2.85945,   0.10710,   2.97318,   0.05333,   3.16558,   0.03410,   3.28216,   0.05486,   3.46398,   0.02929,   3.61826,   0.02404,   3.62276,   0.03432
   3.76431,   0.10885,   3.48708,   0.12940,   3.30176,   0.27847,   2.83752,   0.64940,   2.79214,   0.68306,   2.75420,   0.68197,   2.74990,   0.71738,   2.72777,   0.71082,   2.71176,   0.71454,   2.59130,   0.76874,   2.54748,   0.78339,   2.51776,   0.79913,   2.51069,   0.80219,   2.48023,   0.81923,   2.55976,   0.08481,   2.60092,   0.09137,   2.65520,   0.08328,   2.59476,   0.08240,   2.85799,   0.10710,   2.97172,   0.05486,   3.16398,   0.03410,   3.27824,   0.05049,   3.46396,   0.02951,   3.61824,   0.02404,   3.62074,   0.03432
   3.75954,   0.11082,   3.48032,   0.12896,   3.29141,   0.30667,   2.83148,   0.65137,   2.78675,   0.68459,   2.74897,   0.68350,   2.74516,   0.71934,   2.72309,   0.71322,   2.70745,   0.71541,   2.58762,   0.76962,   2.54451,   0.78426,   2.51507,   0.80131,   2.50802,   0.80284,   2.47775,   0.82011,   2.55515,   0.08503,   2.59794,   0.09180,   2.65317,   0.08306,   2.58654,   0.08240,   2.94572,   0.11672,   2.97020,   0.05596,   3.12887,   0.03410,   3.28171,   0.06142,   3.46711,   0.02995,   3.61822,   0.02404,   3.62063,   0.03432
   3.75490,   0.11213,   3.47365,   0.12918,   3.28114,   0.33180,   2.82569,   0.65224,   2.78158,   0.68699,   2.74395,   0.68568,   2.74060,   0.72109,   2.71859,   0.71497,   2.70331,   0.71628,   2.58410,   0.77202,   2.54166,   0.78492,   2.51247,   0.80284,   2.50548,   0.80503,   2.47542,   0.82273,   2.55180,   0.08525,   2.59522,   0.09224,   2.64947,   0.08306,   2.55874,   0.08240,   2.85621,   0.11213,   2.96880,   0.05377,   3.12458,   0.03410,   3.28100,   0.06754,   3.46404,   0.03038,   3.61821,   0.02404,   3.62059,   0.03432
   3.75038,   0.11432,   3.46704,   0.13158,   3.27092,   0.35913,   2.82014,   0.65574,   2.77660,   0.68874,   2.73912,   0.68831,   2.73621,   0.72372,   2.71425,   0.71672,   2.69932,   0.71781,   2.58072,   0.77443,   2.53894,   0.78667,   2.50997,   0.80393,   2.50306,   0.80699,   2.47321,   0.82470,   2.54881,   0.08525,   2.59272,   0.09333,   2.64979,   0.08306,   2.54144,   0.08262,   2.85375,   0.12066,   2.96761,   0.05464,   3.12050,   0.03410,   3.25841,   0.05049,   3.46298,   0.03060,   3.61819,   0.02404,   3.62055,   0.03432
   3.74597,   0.11497,   3.46049,   0.13311,   3.26074,   0.38601,   2.81480,   0.65836,   2.77179,   0.69137,   2.73447,   0.69005,   2.73199,   0.72437,   2.71006,   0.71781,   2.69548,   0.71803,   2.57747,   0.77574,   2.53634,   0.78732,   2.50753,   0.80590,   2.50077,   0.80918,   2.47111,   0.82601,   2.54608,   0.08525,   2.59040,   0.09421,   2.64676,   0.08306,   2.52974,   0.08284,   2.81038,   0.10754,   2.96540,   0.05377,   3.11782,   0.03410,   3.24171,   0.05115,   3.46355,   0.03126,   3.61818,   0.02404,   3.62052,   0.03432
   3.74168,   0.11825,   3.45400,   0.13421,   3.25066,   0.41049,   2.80967,   0.66186,   2.76713,   0.69355,   2.72998,   0.69115,   2.72792,   0.72656,   2.70601,   0.71956,   2.69178,   0.71956,   2.57434,   0.77749,   2.53384,   0.78885,   2.50506,   0.80874,   2.49857,   0.81093,   2.46909,   0.82798,   2.54356,   0.08568,   2.58825,   0.09486,   2.64082,   0.08306,   2.52627,   0.08328,   2.80805,   0.10842,   2.96606,   0.04852,   3.11484,   0.03410,   3.23800,   0.05093,   3.46229,   0.03148,   3.61816,   0.02404,   3.62050,   0.03432
   3.73749,   0.11891,   3.44756,   0.13596,   3.24073,   0.43126,   2.80471,   0.66426,   2.76261,   0.69443,   2.72566,   0.69268,   2.72400,   0.72852,   2.70209,   0.72131,   2.68821,   0.72044,   2.57134,   0.77989,   2.53144,   0.78951,   2.50236,   0.80940,   2.49646,   0.81290,   2.46716,   0.83038,   2.54122,   0.08590,   2.58623,   0.09617,   2.59299,   0.08306,   2.52297,   0.08328,   2.80615,   0.10885,   2.96520,   0.04896,   3.11250,   0.03410,   3.23497,   0.05071,   3.46290,   0.03148,   3.61815,   0.02404,   3.62048,   0.03432
   3.73340,   0.11956,   3.44117,   0.13792,   3.23103,   0.44743,   2.79994,   0.66667,   2.75820,   0.69552,   2.72149,   0.69355,   2.72021,   0.73005,   2.69828,   0.72306,   2.68475,   0.72131,   2.56845,   0.78098,   2.52913,   0.79016,   2.49976,   0.81005,   2.49443,   0.81355,   2.46530,   0.83148,   2.53902,   0.08590,   2.58431,   0.09749,   2.59345,   0.08306,   2.51985,   0.08350,   2.80529,   0.10951,   2.96453,   0.04918,   3.11170,   0.03410,   3.23312,   0.05071,   3.46400,   0.03169,   3.61814,   0.02404,   3.62046,   0.03432
   3.72942,   0.12131,   3.43481,   0.13945,   3.22161,   0.45945,   2.79532,   0.66754,   2.75388,   0.69617,   2.71747,   0.69530,   2.71655,   0.73202,   2.69460,   0.72481,   2.68142,   0.72219,   2.56566,   0.78295,   2.52691,   0.79126,   2.49734,   0.81158,   2.49247,   0.81508,   2.46352,   0.83344,   2.53697,   0.08634,   2.58246,   0.09792,   2.58367,   0.08372,   2.51721,   0.08350,   2.80155,   0.10973,   2.96369,   0.04940,   3.10884,   0.03410,   3.23218,   0.05093,   3.46221,   0.03191,   3.61813,   0.02404,   3.62045,   0.03432
